id,mint_count_per_week,burn_count_per_week,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swap_in_per_week,swap_out_per_week,swap_rate,lp_avg,lp_std,lp_creator_holding_ratio,lp_lock_ratio,token_burn_ratio,token_creator_holding_ratio,number_of_token_creation_of_creator
0xaaf84762d4233a85fea051a74d142d6f82cff8ef,0.9898397402325338,0.0,0.004807692307692308,0.9951923076923077,0.0,0.0,0.4677835051546392,0.0,204.8968262281345,0.0,207.0,100.0,0.0,100.0,0.0,0.0,0.0,2
0xacd9c4a7164998f3d799c8e44ef9e668abdf5d42,9.191095711568032,0.0,0.05188679245283019,0.9481132075471698,0.0,0.10563634683401803,0.036074636019188276,0.0,89.40429464888905,78.54209062612682,1.1263157894736842,50.0,54.6027856432252,11.39,0.0,40.0,0.0,2
0xace0a1d7653a65cb6ec9fd54b67a99c58bf45d28,0.991842879493058,0.0,0.012345679012345678,0.9876543209876543,0.0,0.0,0.11479694410936872,0.0,40.66555805921538,38.681872300229266,1.025,100.0,0.0,0.0,0.0,0.0,0.0,2
0xb0eeb9e5c9cb1703c5ac7c3729d233ed88757ae8,5.469513045904841,1.5627180131156688,0.013333333333333334,0.9828571428571429,0.0038095238095238095,0.21350067361554279,0.5955175021862961,0.42528185492448417,228.15682991488765,175.0244174689549,1.2977777777777777,25.0,27.892432665509833,0.0,0.0,0.0,0.0,2
0xb4617375ae12408da4967a9b7a7739efca737d05,1.9647718486657872,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,95.28,2
0xb541ab8b8d690a56bc2e9f7f1143c28ba8f54559,0.8567567337849438,0.0,0.009174311926605505,0.9908256880733946,0.0,0.0,0.03467236298186278,0.0,57.40270116359124,35.1270260851827,1.5952380952380953,100.0,0.0,0.0,0.0,0.0,0.0,2
0xb7cc162fbd4b4126eca5bb4ab7537744672a8aa3,0.8404108675352395,0.0,0.0625,0.9375,0.0,0.0,0.19288102535525217,0.0,11.765752145493353,0.8404108675352395,7.0,100.0,0.0,100.0,0.0,0.0,50.0,2
0xb82fd297d2b8d11695c243e15e5d9ad4fc8d66b1,0.9940452612738178,0.0,0.011904761904761904,0.9880952380952381,0.0,0.0,0.17830527187413744,0.0,41.749900973500345,40.75585571222653,1.0,50.0,69.29646455628166,0.0,99.0,0.0,0.0,2
0xb97d257db8f56c8425c2ceaf0cdfbebf1fee6ce8,0.9747873696697359,0.0,0.0033444816053511705,0.9966555183946488,0.0,0.0,0.1649939269961005,0.0,149.1424675594696,141.3441686021117,1.047945205479452,100.0,0.0,0.0,0.0,0.0,0.0,2
0xbe317a59a7fb73c271c705184e4eddfe34aee77a,0.9463722397476341,0.0,0.009345794392523364,0.9906542056074766,0.0,0.0,0.0324171335200747,0.0,50.15772870662461,50.15772870662461,0.9814814814814815,100.0,0.0,0.0,0.0,47.74,0.0,2
0xbf3d800620dc6923d87468a345087bc99219c3a2,1.730115684322543,0.0,0.005037783375314861,0.9949622166246851,0.0,0.014521326210463835,0.0837785126770118,0.0,206.74882427654387,134.94902337715834,1.5222929936305734,100.0,0.0,0.0,0.0,0.0,0.0,2
0xc0e2f1d87dd89f3256b10c14bdc9a82f998cb28d,0.7751004119002519,0.0,0.0053475935828877,0.9946524064171123,0.0,0.0,0.12328618807198295,0.0,103.86345519463376,40.3052214188131,2.5283018867924527,100.0,0.0,0.0,0.0,0.0,0.0,2
0xc0f892abbb1bf2d199387a2e7c818a5b84e0e67a,0.9933285375011085,0.0,0.025,0.975,0.0,0.0,0.2038404726735598,0.0,29.799856125033255,8.939956837509976,3.0,100.0,0.0,0.0,0.0,0.0,0.0,2
0xc366336dc7cf8131d4e538bc0205e603014743f0,4.081638162237018,0.0,0.002474022761009401,0.9975259772389906,0.0,0.22509718619331417,0.1910581353478494,0.0,842.4501166857207,803.2663903282453,1.047715736040609,33.333333333333336,49.26986164651436,29.26,70.03,60.0,0.0,2
0xc6058ed212840e20f4e46b132cc7c225863a4ba8,0.9704313670117518,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,0.13826785326676796,0.0,10.67474503712927,0.0,11.0,50.0,69.29646455628166,0.0,99.0,40.0,0.0,2
0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,1.94791077872951,0.0,0.0014144271570014145,0.9985855728429985,0.0,0.2527051258269956,0.38137636802077535,0.0,861.9505195878082,513.2744901952259,1.6761363636363635,33.333333333333336,80.16966300706689,0.0,98.79,0.0,0.0,2
0xccbd46dc9f8398ae10a96ed415d9661753191d51,0.8431336467203104,0.0,0.0017452006980802793,0.9982547993019197,0.0,0.0,0.12945682698802033,0.0,266.43023236361813,215.84221356039947,1.2295719844357977,50.0,69.29646455628166,0.0,99.0,10.0,5.11,2
0xcf0d8bc8c1678523646f328ef6f996291c1ed52c,0.9670286095286215,0.0,0.045454545454545456,0.9545454545454546,0.0,0.0,0.14858639251248726,0.0,16.439486361986564,3.868114438114486,3.4,100.0,0.0,0.0,100.0,11.52,0.0,2
0xd1d65823ad77ad0b97709a9723652438eca79152,3.259599798969788,1.629799899484894,0.006472491909385114,0.9902912621359223,0.003236245954692557,0.21230628125523196,0.14616711676627092,0.1453445627725165,300.6980814549629,198.0206877874146,1.5122950819672132,33.333333333333336,32.0339018333182,0.0,0.0,0.0,0.0,2
0xd4b1ae86ca316eb1d651ab31afe867fc2b607ca4,0.995827666489938,0.0,0.018518518518518517,0.9814814814814815,0.0,0.0,0.09273875295974743,0.0,37.841451326617644,14.937414997349071,2.375,100.0,0.0,0.0,0.0,0.0,0.0,2
0xd96d105b981015cb595a0cdb8518c58bb67338eb,67.62618253059578,0.0,0.17794486215538846,0.8220551378446115,0.0,0.05021045305405495,0.03625758128127796,0.0,114.29777329114782,198.11614037132287,0.5741626794258373,25.0,85.4054014685254,0.03,98.96,50.0,0.0,2
